,season_number,startup_name,episode_number,pitch_number,air_date,industry,busniess_description,year_founded,presenter_count,male_presenter,female_presenters,trans_presenters,couple_presenter,pitchers_avg_age,pitcher_city,pitcher_state,yearly_revenue,monthly_sales,gross_margin,net_margin,cash_burn,sku,patents,finance_type,original_ask_amount,original_offered_equity,valueation_requested,received_offer,accepted_offer,deal_amount,deal_equity,deal_debt,debt_interest,deal_valuation,sharks_in_deal,namita_investment_amount,namita_investment_equtiy,namita_debt_amount,vineeta_investment_amount,vineeta_investment_equtiy,vineeta_debt_amount,anupam_investment_amount,anupam_investment_equtiy,anupam_debt_amount,aman_investment_amount,aman_investment_equtiy,aman_debt_amount,peyush_investment_amount,peyush_investment_equtiy,peyush_debt_amount,amit_investment_amount,amit_investment_equtiy,amit_debt_amount,ashneer_investment_amount,ashneer_investment_equtiy,ashneer_debt_amount,guest_investment_amount,guest_investment_equtiy,guest_debt_amount,invested_guest_name,all_guest_names,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,amit_present,ashneer_present,guest_present,multiple_pitcher_cities
271,2,nawgati,38,272,2023-02-22 00:00:00,Services,Congestion Management for Fuel Stations,2019.0,3,3.0,0.0,0.0,0.0,Young,Noida,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,67.0,2.0,3350.0,1,1.0,67.0,3.0,0.0,0.0,2233.333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,1.5,0.0,0.0,0.0,0.0,33.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
272,2,Swytchd,38,273,2023-02-22 00:00:00,Automobile,All-inclusive Electric Vehicle Subscription,2019.0,1,1.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,1666.666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
273,2,GladFul,39,274,2023-02-23 00:00:00,Food,Natural High Protein Rich & Healthy Foods,2022.0,2,1.0,1.0,0.0,0.0,Middle,Jaipur,Rajasthan,0.0,24.0,0.0,0.0,1.0,0.0,0.0,3.0,50.0,2.0,2500.0,1,1.0,50.0,3.5,0.0,0.0,1428.571429,3.0,16.66,1.1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,1.1666,0.0,0.0,0.0,0.0,16.66,1.1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
274,2,Pharmallama,39,275,2023-02-23 00:00:00,Healthcare,Simplified pharmacy,2022.0,3,3.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,1.5,6666.666667,1,1.0,200.0,5.0,0.0,0.0,4000.0,5.0,40.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,40.0,1.0,0.0,40.0,1.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
275,2,CraveRajaFoods,39,276,2023-02-23 00:00:00,Food,Cloud-kitchen service,2020.0,2,2.0,0.0,0.0,0.0,Middle,Kolkata,West Bengal,256.0,20.0,70.0,3.0,0.0,0.0,0.0,3.0,65.0,3.0,2166.666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
276,2,VAPerfume,39,277,2023-02-23 00:00:00,Household,"Devotional, meditational, and romantic incense",2019.0,1,1.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,0.0,56.0,35.0,0.0,0.0,0.0,3.0,100.0,10.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
277,2,Hood,40,278,2023-02-24 00:00:00,Technology,Pseudonymous social network,2022.0,3,3.0,0.0,0.0,0.0,Middle,Gurgaon,Haryana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,120.0,0.2,60000.0,1,1.0,60.0,0.54,60.0,12.0,11111.11111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.27,30.0,30.0,0.27,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
278,2,TwistingScoops,40,279,2023-02-24 00:00:00,Food,Authentic turkish ice cream,2019.0,2,2.0,0.0,0.0,0.0,Young,Delhi,Delhi,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,100.0,2.5,4000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
279,2,GROWiT,40,280,2023-02-24 00:00:00,Agriculture,Protective farming products,2019.0,2,2.0,0.0,0.0,0.0,Middle,Surat,Gujarat,0.0,0.0,22.0,0.0,1.0,0.0,0.0,3.0,100.0,1.0,10000.0,1,1.0,50.0,1.0,50.0,10.0,5000.0,2.0,25.0,0.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
280,2,Makino,41,281,2023-02-27 00:00:00,Food,Nachos & Nuts,2018.0,4,4.0,0.0,0.0,0.0,Young,Himmatnagar,Gujarat,0.0,2.5,40.0,0.0,0.0,0.0,0.0,3.0,200.0,2.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
281,2,Trunome,41,282,2023-02-27 00:00:00,Healthcare,Post Transplant Care,2019.0,2,2.0,0.0,0.0,0.0,Middle,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,150.0,1.0,15000.0,1,1.0,150.0,2.0,0.0,0.0,7500.0,4.0,0.0,0.0,0.0,37.5,0.5,0.0,37.5,0.5,0.0,37.5,0.5,0.0,37.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
282,2,Wol3D,41,283,2023-02-27 00:00:00,Manufacturing,3D printing technology,2016.0,4,2.0,2.0,0.0,1.0,Middle,Mumbai,Maharashtra,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,150.0,1.0,15000.0,1,1.0,80.0,2.0,70.0,0.0,4000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
283,2,What'sUpWellness,41,284,2023-02-27 00:00:00,Food,Wellness in the form of quick bites,2019.0,2,1.0,1.0,0.0,0.0,Middle,Kolkata,West Bengal,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,1666.666667,1,1.0,60.0,4.76,0.0,0.0,1260.504202,3.0,0.0,0.0,0.0,20.0,1.586,0.0,20.0,1.586,0.0,20.0,1.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
284,2,ProostBeer,42,285,2023-02-28 00:00:00,Beverages,Freshly brewed beer,2018.0,2,2.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,100.0,0.75,13333.33333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
285,2,DrCubes,42,286,2023-02-28 00:00:00,Beverages,Frozen Fresh cubes,2017.0,2,2.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,75.0,0.0,45.0,35.0,0.0,0.0,0.0,3.0,80.0,15.0,533.3333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
286,2,MetroRide,42,287,2023-02-28 00:00:00,Automobile,Metro Shuttle Service Access Transportation,2019.0,2,2.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,54.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,1.0,7500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
287,2,Conker,42,288,2023-02-28 00:00:00,Technology,Skill Based Learning Online Courses,2019.0,1,1.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,120.0,22.0,50.0,8.0,0.0,0.0,0.0,3.0,40.0,1.0,4000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
288,2,WTF,43,289,2023-03-01 00:00:00,Food,Where's The Food,2019.0,1,1.0,0.0,0.0,0.0,Middle,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,5.0,1500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
289,2,funngro,43,290,2023-03-01 00:00:00,Technology,Smart Teens work with Smart companies,2021.0,3,1.0,2.0,0.0,1.0,Middle,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,1.25,4000.0,1,1.0,50.0,4.16,0.0,0.0,1201.923077,2.0,25.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
290,2,Aadvik,43,291,2023-03-01 00:00:00,Food,Buy Camel & Goat Milk,2019.0,2,2.0,0.0,0.0,0.0,Middle,Delhi,Delhi,720.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,1.5,4000.0,1,1.0,15.0,1.5,45.0,12.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
291,2,oyehappy,43,292,2023-03-01 00:00:00,Services,"Unique Gifts, Customized Gifts, Romantic Gifts, Thoughtful Gifts",2019.0,2,2.0,0.0,0.0,0.0,Middle,Hyderabad,Telangana,1005.0,80.0,80.0,0.0,0.0,0.0,0.0,3.0,50.0,1.0,5000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
292,2,HealthyMaster,44,293,2023-03-02 00:00:00,Food,"Online Dry Fruits, Snacks, Berries, Chips",2019.0,3,1.0,2.0,0.0,1.0,Middle,Bangalore,Karnataka,0.0,20.0,45.0,0.0,1.0,0.0,0.0,3.0,50.0,2.0,2500.0,1,1.0,50.0,6.5,0.0,0.0,769.2307692,1.0,0.0,0.0,0.0,50.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
293,2,Kitsons,44,294,2023-03-02 00:00:00,Household,"Stationery, Art & Craft, Books & Toy Retail Space",2010.0,3,3.0,0.0,0.0,0.0,Middle,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.0,10.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
294,2,LondonBubble,44,295,2023-03-02 00:00:00,Food,Waffle Chips Online,2019.0,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,5.0,1500.0,1,1.0,75.0,15.0,0.0,0.0,500.0,1.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
295,2,WaggyZone,44,296,2023-03-02 00:00:00,Pet,"Ice Cream Treat for Dogs, Puppies and Cats",2019.0,1,0.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,1.0,60.0,0.0,0.0,0.0,0.0,3.0,50.0,5.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
296,2,NutriCook,45,297,2023-03-03 00:00:00,Food,"Smart Pots, Air Fryers, Air Fryer Oven",2019.0,2,1.0,1.0,0.0,0.0,Middle,"Bangalore,Punganur","Karnataka,Andhra Pradesh",13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,2.0,5000.0,1,1.0,50.0,10.0,50.0,12.0,500.0,1.0,0.0,0.0,0.0,50.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
297,2,Subhag,45,298,2023-03-03 00:00:00,Healthcare,Health-tech IUI Treatment Procedure for Infertility,2019.0,3,3.0,0.0,0.0,0.0,Middle,"Jhumri Telaiya,Raipur","Jharkhand,Chhattisgarh",0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,50.0,1.0,5000.0,1,1.0,20.0,1.0,30.0,10.0,2000.0,1.0,20.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
298,2,SinghStyled,45,299,2023-03-03 00:00:00,Fashion,Sikh Gentleman to maintain their Guru-gifted identity,2019.0,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,7.5,0.0,0.0,0.0,0.0,0.0,3.0,50.0,5.0,1000.0,1,1.0,50.0,10.0,0.0,0.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
299,2,ZSportsTech,46,300,2023-03-06 00:00:00,Sports,Cricket Sport Shop,2019.0,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,2.0,3000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
300,2,ThePlatedProject,46,301,2023-03-06 00:00:00,Services,Decor Plates & Dinnerware,2019.0,1,1.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,2.0,3750.0,1,1.0,75.0,3.75,0.0,0.0,2000.0,3.0,25.0,1.25,0.0,25.0,1.25,0.0,0.0,0.0,0.0,25.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
301,2,VsnapU,46,302,2023-03-06 00:00:00,Services,Professional Photography service,2017.0,4,4.0,0.0,0.0,0.0,Middle,Goa,Goa,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,1.5,3333.333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
302,2,TheHealthyFactory,46,303,2023-03-06 00:00:00,Food,Protein bread,2018.0,2,2.0,0.0,0.0,0.0,Young,Mumbai,Maharashtra,0.0,0.0,56.0,0.0,1.0,0.0,0.0,3.0,75.0,2.1,3571.428571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
303,2,Brevistay,47,304,2023-03-07 00:00:00,Services,Booking hotels for hours,2016.0,5,5.0,0.0,0.0,0.0,Young,"Dehradun,Nainital,Lucknow","Uttarakhand,Uttar Pradesh",0.0,42.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,1.66,6024.096386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
304,2,SoulUp,47,305,2023-03-07 00:00:00,Services,Real Conversations Real People,2019.0,2,0.0,2.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,1666.666667,1,1.0,50.0,5.0,0.0,0.0,1000.0,1.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
305,2,TheBigBookBox ChapterOneBooks,47,306,2023-03-07 00:00:00,Household,New paperback and hardcover books,2019.0,2,1.0,1.0,0.0,0.0,Middle,Gopalganj,Bihar,140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,8.0,625.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
306,2,Rubans,48,307,2023-03-08 00:00:00,Fashion,Artificial Jewellery Set Online,2014.0,2,1.0,1.0,0.0,1.0,Middle,Bangalore,Karnataka,5100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,0.5,30000.0,1,1.0,100.0,1.0,50.0,12.0,10000.0,3.0,33.33,0.333,16.66,33.33,0.333,16.66,0.0,0.0,0.0,33.33,0.333,16.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
307,2,SameNotification,48,308,2023-03-08 00:00:00,Technology,parental monitoring app,2019.0,1,1.0,0.0,0.0,0.0,Middle,"Ahmedabad,Mirzapur","Gujarat,Uttar Pradesh",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,15.0,166.6666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
308,2,BottomLineSprays,48,309,2023-03-08 00:00:00,Household,portable jet spray,2019.0,2,1.0,1.0,0.0,1.0,Middle,Ahmedabad,Gujarat,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,5.0,700.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
309,2,LilGoodness,48,310,2023-03-08 00:00:00,Food,Healthy Snacks,2020.0,2,2.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,145.0,65.0,0.0,1.0,0.0,0.0,3.0,100.0,1.0,10000.0,1,1.0,50.0,1.0,50.0,10.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
310,2,ForeverModest,49,311,2023-03-09 00:00:00,Fashion,premium Muslim women's clothing,2021.0,1,0.0,1.0,0.0,0.0,Young,Aurangabad,Maharashtra,0.0,4.2,0.0,0.0,0.0,0.0,0.0,3.0,20.0,10.0,200.0,1,1.0,20.0,20.0,0.0,0.0,100.0,4.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
311,2,Sahayatha,49,312,2023-03-09 00:00:00,Healthcare,smart wheelchair with an assistive cleansing device,2022.0,1,0.0,1.0,0.0,0.0,Young,Coimbatore,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,100.0,10.0,1000.0,1,1.0,100.0,10.0,0.0,0.0,1000.0,5.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,20.0,2.0,0.0,20.0,2.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
312,2,WickedGud,49,313,2023-03-09 00:00:00,Food,High Protein & Fiber Gluten Free Vegan food,2021.0,3,3.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,50.0,1.0,5000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
313,2,maisha,49,314,2023-03-09 00:00:00,Fashion,Handmade Cotton & Jacquard Bags,2018.0,3,2.0,1.0,0.0,0.0,Middle,Ahmedabad,Gujarat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,3.0,2500.0,1,1.0,10.0,1.0,65.0,18.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
314,2,NishHair,50,315,2023-03-10 00:00:00,Fashion,100% Human Hair Extensions,2017.0,1,0.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,670.0,80.0,0.0,30.0,0.0,0.0,0.0,3.0,100.0,2.0,5000.0,1,1.0,100.0,2.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
315,2,MYBYK,50,316,2023-03-10 00:00:00,Automobile,IoT-enabled bikes,2019.0,1,1.0,0.0,0.0,0.0,Middle,Ahmedabad,Gujarat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,200.0,1.0,20000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
